model_name,factor,group,metric,sample_mean,cluster_mean,sample_weighted_cluster_mean,residue_weighted_cluster_mean,n_samples,n_clusters,n_residues,n_valid_samples,bootstrap_ci_low,bootstrap_ci_high
base_v5,charge_binary_group,no_charge_involved,mae_shell_3,0.34406162755460096,0.520429395409265,0.3440616275546009,0.3266276710318633,28951,57,8597473,28951,0.3041363471840425,0.8129644219744744
base_v5,charge_binary_group,no_charge_involved,mae_shell_4,0.551759386157923,0.5472826702541127,0.551759386157923,0.5382047545744921,28951,57,8597473,28951,0.3059973889946938,0.88464334969331
base_v5,charge_binary_group,no_charge_involved,perturbed_auroc,0.8115261934085908,0.8111618502136361,0.8115261934085911,0.8117440463050127,28951,57,8597473,28657,0.7708882273406156,0.848005226688323
base_v5,charge_binary_group,no_charge_involved,perturbed_auprc,0.4402879640333662,0.4379878211590098,0.4402879640333663,0.4329800615402565,28951,57,8597473,28657,0.37505104337270234,0.5020825245445205
base_v5,charge_binary_group,no_charge_involved,radius_mae,24.91049499713647,24.416084850796985,24.91049499713647,25.281850638176028,28951,57,8597473,28951,20.023387421121328,29.00159822450166
base_v5,charge_binary_group,no_charge_involved,class_correct,0.5479948879140617,0.33602239237996334,0.5479948879140617,0.5582088470937498,28951,57,8597473,28951,0.23426321234643335,0.44405913059727725
base_v5,charge_binary_group,no_charge_involved,class_macro_f1,0.1826649626380205,0.11200746412665445,0.1826649626380206,0.18606961569791666,28951,57,8597473,28951,0.0780877374488111,0.14801971019909238
base_v5,charge_binary_group,no_charge_involved,non_local_f1,0.5425373907637042,0.23979945144079276,0.5425373907637042,0.5525061966739794,28951,57,8597473,28951,0.13909132174720396,0.3458256255739028
base_v5,charge_binary_group,no_charge_involved,non_local_recall,0.5472822299651567,0.26318525448063795,0.5472822299651567,0.5573920193271866,28951,57,8597473,28700,0.15613341821898924,0.3813089115009259
base_v5,charge_binary_group,charge_involved,global_mae,0.351684952061521,0.3381870016341688,0.35168495206152095,0.37300013547564065,17030,59,4072508,17030,0.25342308330678304,0.44169047019222607
base_v5,charge_binary_group,charge_involved,shell_mae,0.37946107071518725,0.33222158591480655,0.37946107071518725,0.37063289326679655,17030,59,4072508,17030,0.2544184453098517,0.42485366343897435
base_v5,charge_binary_group,charge_involved,mae_shell_0,0.5685073694278209,0.3982337226089106,0.5685073694278209,0.47760092486812605,17030,59,4072508,17030,0.2811856388666431,0.5370349359066299
base_v5,charge_binary_group,charge_involved,mae_shell_1,0.3972860051147626,0.3335589536908596,0.3972860051147626,0.38890101299271695,17030,59,4072508,17030,0.24333250728849717,0.44570864426464657
base_v5,charge_binary_group,charge_involved,mae_shell_2,0.28114029248583305,0.2964723087272626,0.2811402924858331,0.30229747747468916,17030,59,4072508,17030,0.22526485102150848,0.3811675698728058
base_v5,charge_binary_group,charge_involved,mae_shell_3,0.2928135027818113,0.2808827232786477,0.29281350278181134,0.29670117681814595,17030,59,4072508,17030,0.21529268316417288,0.35960408399127586
base_v5,charge_binary_group,charge_involved,mae_shell_4,0.35755818376570836,0.35196022126835225,0.35755818376570836,0.38766387418030457,17030,59,4072508,17030,0.26072985809362625,0.4640275173985891
base_v5,charge_binary_group,charge_involved,perturbed_auroc,0.8319388863310712,0.8139455665421027,0.8319388863310713,0.8284465382368339,17030,59,4072508,16011,0.7862149671078928,0.8411209356116058
base_v5,charge_binary_group,charge_involved,perturbed_auprc,0.36458031323217405,0.35330560258778027,0.3645803132321742,0.36951987452366303,17030,59,4072508,16011,0.29912589116246796,0.4097758917411475
base_v5,charge_binary_group,charge_involved,radius_mae,31.236524307664816,27.939651913275767,31.236524307664816,35.49336460343575,17030,59,4072508,17030,22.925791424900336,33.53933611581991
base_v5,charge_binary_group,charge_involved,class_correct,0.1900763358778626,0.2782161574505925,0.1900763358778626,0.17576984814272742,17030,59,4072508,17030,0.18795288166622653,0.3747024843302249
base_v5,charge_binary_group,charge_involved,class_macro_f1,0.0633587786259542,0.0927387191501975,0.06335877862595418,0.05858994938090914,17030,59,4072508,17030,0.06265096055540885,0.12490082811007497
base_v5,charge_binary_group,charge_involved,non_local_f1,0.1666470933646506,0.18186106375294536,0.1666470933646506,0.15036410269604855,17030,59,4072508,17030,0.09685768520572903,0.2744844816311121
base_v5,charge_binary_group,charge_involved,non_local_recall,0.1775636613902271,0.23193750006838923,0.1775636613902271,0.15834663435403248,17030,59,4072508,15983,0.13065899114923826,0.34339615548757735
base_v5,glypro_group,no_gly_or_pro,global_mae,0.4508207863700135,0.44080906883294196,0.4508207863700135,0.45025296297398126,40753,96,11384104,40753,0.30819030486075005,0.6297795211686489
base_v5,glypro_group,no_gly_or_pro,shell_mae,0.40815629311128965,0.4637117854255031,0.4081562931112896,0.38578208258197355,40753,96,11384104,40753,0.33644837130995214,0.6448824569303983
base_v5,glypro_group,no_gly_or_pro,mae_shell_0,0.49864094317384783,0.5686156319962267,0.4986409431738477,0.41998190507551114,40753,96,11384104,40753,0.41089704348989925,0.7585764011247571
base_v5,glypro_group,no_gly_or_pro,mae_shell_1,0.3909610358811806,0.494816213013042,0.39096103588118064,0.3677508620783035,40753,96,11384104,40753,0.3403646028417522,0.7119371205135238
base_v5,glypro_group,no_gly_or_pro,mae_shell_2,0.32978128252082006,0.40465746916313927,0.32978128252082006,0.3237524528472662,40753,96,11384104,40753,0.2900742018609685,0.5679354736594179
base_v5,glypro_group,no_gly_or_pro,mae_shell_3,0.32990765659599547,0.397564030567862,0.3299076565959955,0.3201769300002612,40753,96,11384104,40753,0.2793975789855304,0.5611339992093937
base_v5,glypro_group,no_gly_or_pro,mae_shell_4,0.49149054738460407,0.4529055823872461,0.49149054738460407,0.4972482629085261,40753,96,11384104,40753,0.31272333702409816,0.6496580912533352
base_v5,glypro_group,no_gly_or_pro,perturbed_auroc,0.8158858048366986,0.808946796978703,0.8158858048366987,0.8153204569615105,40753,96,11384104,39491,0.7833044373228271,0.8335444036159015
base_v5,glypro_group,no_gly_or_pro,perturbed_auprc,0.4184660346783046,0.38283194344831306,0.4184660346783046,0.4160934548023354,40753,96,11384104,39491,0.33565944771068734,0.43058374144922373
base_v5,glypro_group,no_gly_or_pro,radius_mae,25.74148763379498,26.627530838963494,25.74148763379498,27.06474266957916,40753,96,11384104,40753,22.746673036238665,30.73507971531506
base_v5,glypro_group,no_gly_or_pro,class_correct,0.45976983289573775,0.306385255422912,0.45976983289573775,0.4777957025865706,40753,96,11384104,40753,0.2325379965155117,0.3856766870868598
base_v5,glypro_group,no_gly_or_pro,class_macro_f1,0.1532566109652459,0.10212841847430398,0.15325661096524595,0.1592652341955235,40753,96,11384104,40753,0.07751266550517057,0.12855889569561993
base_v5,glypro_group,no_gly_or_pro,non_local_f1,0.4473535690624003,0.2144582480522695,0.4473535690624003,0.4656359601167234,40753,96,11384104,40753,0.14415171911409433,0.29230105082770874
base_v5,glypro_group,no_gly_or_pro,non_local_recall,0.4613691003416424,0.24609308736112673,0.4613691003416424,0.47662007826300623,40753,96,11384104,39515,0.16581724935698708,0.33247043758833383
base_v5,glypro_group,gly_or_pro_involved,global_mae,0.36184588407835766,0.21325568885475873,0.36184588407835766,0.3900632673042183,5228,11,1285877,5228,0.15989851633905422,0.2771380810038876
base_v5,glypro_group,gly_or_pro_involved,shell_mae,0.2875834713932557,0.24479535725809162,0.2875834713932557,0.29792675332622004,5228,11,1285877,5228,0.1577392749750201,0.36670717520672796
base_v5,glypro_group,gly_or_pro_involved,mae_shell_0,0.3376405999076084,0.44131528094223643,0.3376405999076084,0.34869996200751563,5228,11,1285877,5228,0.18248417560638164,0.8387105672091116
base_v5,glypro_group,gly_or_pro_involved,mae_shell_1,0.20690518543908135,0.23064650246247018,0.20690518543908135,0.20152521530317594,5228,11,1285877,5228,0.12460996873785704,0.39837666265742416
base_v5,glypro_group,gly_or_pro_involved,mae_shell_2,0.21695554578290874,0.15938817101545216,0.21695554578290874,0.22659340109050202,5228,11,1285877,5228,0.12712247843751656,0.19684305125677976
base_v5,glypro_group,gly_or_pro_involved,mae_shell_3,0.28745512671210655,0.17685041402881124,0.2874551267121066,0.2889632597379861,5228,11,1285877,5228,0.14089611463239213,0.21893343016964856
base_v5,glypro_group,gly_or_pro_involved,mae_shell_4,0.38896089912457343,0.21577641784148807,0.3889608991245735,0.42385192849192027,5228,11,1285877,5228,0.1584187929790842,0.28776416650686837
base_v5,glypro_group,gly_or_pro_involved,perturbed_auroc,0.8414010652406231,0.8858671711184551,0.841401065240623,0.831351353109546,5228,11,1285877,5177,0.8512311435269455,0.920590768928597
base_v5,glypro_group,gly_or_pro_involved,perturbed_auprc,0.3726068002672563,0.39946557641095476,0.3726068002672563,0.3873145420147381,5228,11,1285877,5177,0.29531827886893774,0.5116741496376954
base_v5,glypro_group,gly_or_pro_involved,radius_mae,39.03957614414365,28.60039087246239,39.03957614414365,41.84547243829287,5228,11,1285877,5228,20.96977483358987,36.406639718544106
base_v5,glypro_group,gly_or_pro_involved,class_correct,0.06981637337413925,0.2415008508015188,0.06981637337413925,0.0588500627249507,5228,11,1285877,5228,0.09820318168095397,0.3991222559356627
base_v5,glypro_group,gly_or_pro_involved,class_macro_f1,0.02327212445804642,0.08050028360050625,0.023272124458046415,0.019616687574983565,5228,11,1285877,5228,0.03273439389365132,0.13304075197855422
base_v5,glypro_group,gly_or_pro_involved,non_local_f1,0.06006120887528692,0.0670701005105809,0.06006120887528692,0.04783360645651236,5228,11,1285877,5228,0.0,0.20050383738479816
base_v5,glypro_group,gly_or_pro_involved,non_local_recall,0.060758513931888546,0.06707185166108678,0.060758513931888546,0.048524422679754674,5228,11,1285877,5168,0.0,0.20050733968580994
base_v5,gly_group,no_gly,global_mae,0.4506755763457659,0.4391241673481184,0.4506755763457659,0.450830045747404,42431,97,11867087,42431,0.31029389298985965,0.6286699439067641
base_v5,gly_group,no_gly,shell_mae,0.4060207151417016,0.4667271907685229,0.4060207151417016,0.3845470890341293,42431,97,11867087,42431,0.3405883913302484,0.6453276638575162
base_v5,gly_group,no_gly,mae_shell_0,0.49570135235173823,0.5852607050720823,0.49570135235173823,0.41875516795782747,42431,97,11867087,42431,0.4235745962601231,0.7788893831729345
base_v5,gly_group,no_gly,mae_shell_1,0.38505627754762495,0.4998995379688449,0.38505627754762506,0.3627988326468449,42431,97,11867087,42431,0.34833385931918126,0.7151471520993052
base_v5,gly_group,no_gly,mae_shell_2,0.3280547758666008,0.40323654454873376,0.3280547758666008,0.3225371599277256,42431,97,11867087,42431,0.29100436616034303,0.5636030890375843
base_v5,gly_group,no_gly,mae_shell_3,0.3301665387243523,0.3949953503323969,0.3301665387243524,0.32124252598636643,42431,97,11867087,42431,0.2804699417232269,0.5542170953118418
base_v5,gly_group,no_gly,mae_shell_4,0.49112463121819183,0.450243815920557,0.49112463121819183,0.49740175865188196,42431,97,11867087,42431,0.31249885821744894,0.6472568540059168
base_v5,gly_group,no_gly,perturbed_auroc,0.8156686327582809,0.8107106373803062,0.8156686327582807,0.8150753534880635,42431,97,11867087,41160,0.7852892143874836,0.8352759014355948
base_v5,gly_group,no_gly,perturbed_auprc,0.41781494895835825,0.38832334801805196,0.41781494895835813,0.41592415671257815,42431,97,11867087,41160,0.34147353220731286,0.43626540207585796
base_v5,gly_group,no_gly,radius_mae,26.058376381003974,26.7685301316944,26.058376381003974,27.45270974945237,42431,97,11867087,42431,22.89704227006337,30.831464048978386
base_v5,gly_group,no_gly,class_correct,0.4486813886073861,0.3028845811394403,0.4486813886073861,0.4632081411403586,42431,97,11867087,42431,0.22833341877108637,0.3813362320498009
base_v5,gly_group,no_gly,class_macro_f1,0.1495604628691287,0.10096152704648008,0.1495604628691287,0.1544027137134529,42431,97,11867087,42431,0.0761111395903621,0.1271120773499336
base_v5,gly_group,no_gly,non_local_f1,0.43654403619994814,0.2122525683718243,0.43654403619994814,0.4512785284609507,42431,97,11867087,42431,0.14199825620804687,0.2877564217081616
base_v5,gly_group,no_gly,non_local_recall,0.4497620435120435,0.24339272482808103,0.4497620435120435,0.46160634459202693,42431,97,11867087,41184,0.163234012194047,0.3289872003014502
base_v5,gly_group,gly_involved,global_mae,0.32152518562580834,0.2197373947459618,0.3215251856258083,0.3453520814713771,3550,9,802894,3550,0.15857094514866205,0.2902143638965663
base_v5,gly_group,gly_involved,shell_mae,0.25611685561430525,0.19879821118028224,0.2561168556143052,0.2633486193099159,3550,9,802894,3550,0.14969074744746885,0.24978193056200437
base_v5,gly_group,gly_involved,mae_shell_0,0.2966747413645608,0.2544832654369954,0.29667474136456085,0.3240060748294568,3550,9,802894,3550,0.16455591978853826,0.3677647610490104
base_v5,gly_group,gly_involved,mae_shell_1,0.19048239214591356,0.1587174675220805,0.19048239214591356,0.17467874901666966,3550,9,802894,3550,0.11329413338269946,0.20355142436151236
base_v5,gly_group,gly_involved,mae_shell_2,0.18426140989529233,0.15786131399793887,0.18426140989529233,0.1861289948496456,3550,9,802894,3550,0.12249990435285206,0.19910572941329266
base_v5,gly_group,gly_involved,mae_shell_3,0.2642945710125359,0.19171976587781167,0.2642945710125359,0.2544954262168351,3550,9,802894,3550,0.1475748611856629,0.23878726785561266
base_v5,gly_group,gly_involved,mae_shell_4,0.34487116365322373,0.2312092430665846,0.3448711636532237,0.3774338516369725,3550,9,802894,3550,0.16265386403622806,0.31173255038648545
base_v5,gly_group,gly_involved,perturbed_auroc,0.8560885716151447,0.8770453470887475,0.8560885716151447,0.8446552607123451,3550,9,802894,3508,0.8400282860407149,0.9161837832043627
base_v5,gly_group,gly_involved,perturbed_auprc,0.35842767426980926,0.33825335813777535,0.3584276742698092,0.37241419541220233,3550,9,802894,3508,0.25715073635233543,0.4149878684791774
base_v5,gly_group,gly_involved,radius_mae,41.53768490119719,30.266133345991406,41.53768490119719,45.009573155386924,3550,9,802894,3550,22.18854428251621,38.4416545218481
base_v5,gly_group,gly_involved,class_correct,0.018028169014084508,0.19048814923019344,0.018028169014084508,0.022054042849407846,3550,9,802894,3550,0.06084912186312755,0.34432008328651104
base_v5,gly_group,gly_involved,class_macro_f1,0.006009389671361502,0.06349604974339781,0.006009389671361501,0.007351347616469281,3550,9,802894,3550,0.020283040621042515,0.11477336109550368
base_v5,gly_group,gly_involved,non_local_f1,0.006197183098591549,0.001554001554001554,0.006197183098591549,0.00834134615928975,3550,9,802894,3550,0.0,0.004662004662004662
base_v5,gly_group,gly_involved,non_local_recall,0.006287510717347814,0.001556970983722576,0.006287510717347814,0.008502297296893007,3550,9,802894,3499,0.0,0.004670912951167729
base_v5,pro_group,no_pro,global_mae,0.44046032810213254,0.4341703340615116,0.4404603281021325,0.44332567638895687,44303,98,12186998,44303,0.3024902501340774,0.6241172180201031
base_v5,pro_group,no_pro,shell_mae,0.3959733708912528,0.4550731180778631,0.3959733708912526,0.37768728073546737,44303,98,12186998,44303,0.32968784194719525,0.6355195016903946
base_v5,pro_group,no_pro,mae_shell_0,0.48245738864203347,0.5534746058108911,0.4824573886420335,0.4136190766004571,44303,98,12186998,44303,0.3993686328107895,0.7435096736159031
base_v5,pro_group,no_pro,mae_shell_1,0.37489667939831944,0.4854229397154484,0.37489667939831933,0.3549852190726432,44303,98,12186998,44303,0.3335497407659589,0.7018898840210114
base_v5,pro_group,no_pro,mae_shell_2,0.3181207731236997,0.3982592175681492,0.3181207731236997,0.31465569185543624,44303,98,12186998,44303,0.2854022904627632,0.5626288958451557
base_v5,pro_group,no_pro,mae_shell_3,0.32465007914477817,0.39178575148825695,0.32465007914477817,0.3158384158770363,44303,98,12186998,44303,0.2760857998091558,0.5567083832767706
base_v5,pro_group,no_pro,mae_shell_4,0.4797419341474327,0.44642307580656954,0.4797419341474327,0.489338000271764,44303,98,12186998,44303,0.30759241555165345,0.6438919642637825
base_v5,pro_group,no_pro,perturbed_auroc,0.8191656789235098,0.8111255142091239,0.8191656789235098,0.8172747814242666,44303,98,12186998,42999,0.7857199762553349,0.835329984338163
base_v5,pro_group,no_pro,perturbed_auprc,0.41356790755179007,0.3838885311680149,0.41356790755178996,0.4131875635701307,44303,98,12186998,42999,0.338452553093348,0.4312720343659001
base_v5,pro_group,no_pro,radius_mae,27.0072371383269,26.553369919254536,27.0072371383269,28.249058525073,44303,98,12186998,44303,22.675517349519104,30.589590623206067
base_v5,pro_group,no_pro,class_correct,0.4243730672866397,0.3082518093979568,0.4243730672866397,0.44770510017964615,44303,98,12186998,44303,0.23460196987477017,0.3881324187319384
base_v5,pro_group,no_pro,class_macro_f1,0.14145768909554657,0.10275060313265227,0.14145768909554657,0.14923503339321537,44303,98,12186998,44303,0.07820065662492337,0.12937747291064614
base_v5,pro_group,no_pro,non_local_f1,0.4120037017809178,0.20957762730695934,0.4120037017809178,0.4354422844699098,44303,98,12186998,44303,0.13990371822199998,0.28579049949369517
base_v5,pro_group,no_pro,non_local_recall,0.4243502115590273,0.24022453836195573,0.4243502115590273,0.4455896904838436,44303,98,12186998,43014,0.16106803334257586,0.32553744351343994
base_v5,pro_group,pro_involved,global_mae,0.44714891119787514,0.3096010626777177,0.44714891119787503,0.4644100134878309,1678,5,482983,1678,0.19542432431239587,0.43422371056897857
base_v5,pro_group,pro_involved,shell_mae,0.354154678792108,0.3567249792224608,0.354154678792108,0.3554489820132212,1678,5,482983,1678,0.19088046489447724,0.5675417972989202
base_v5,pro_group,pro_involved,mae_shell_0,0.42430853663455664,0.7140280636467724,0.4243085366345566,0.3898249090373536,1678,5,482983,1678,0.17142615920168483,1.505866706774961
base_v5,pro_group,pro_involved,mae_shell_1,0.24164947399137318,0.3347038806651571,0.24164947399137318,0.24619850637347415,1678,5,482983,1678,0.12671615370810804,0.6840676498587464
base_v5,pro_group,pro_involved,mae_shell_2,0.2861237116953272,0.20878243381848122,0.28612371169532724,0.2938994526424944,1678,5,482983,1678,0.1397141947175217,0.28549226490968327
base_v5,pro_group,pro_involved,mae_shell_3,0.33645391856757495,0.2086536713441975,0.33645391856757495,0.34629157515344444,1678,5,482983,1678,0.14018267480186591,0.30460321333356105
base_v5,pro_group,pro_involved,mae_shell_4,0.4822377530717081,0.3174568466376957,0.482237753071708,0.5010304668593392,1678,5,482983,1678,0.17977507863609837,0.4639252067248402
base_v5,pro_group,pro_involved,perturbed_auroc,0.8105300212850673,0.8507973064643263,0.8105300212850675,0.8093849897047923,1678,5,482983,1669,0.7953505097905086,0.9134485716052294
base_v5,pro_group,pro_involved,perturbed_auprc,0.4024093011654254,0.49699421021967244,0.40240930116542545,0.4119004614552729,1678,5,482983,1669,0.34051338154217226,0.6539191686702446
base_v5,pro_group,pro_involved,radius_mae,33.754542718911196,33.20914896102541,33.754542718911196,36.58041276146801,1678,5,482983,1678,17.365787913448123,46.001028361641055
base_v5,pro_group,pro_involved,class_correct,0.17938021454112038,0.2184192449240329,0.17938021454112038,0.12008349168161685,1678,5,482983,1678,0.0048432886668180785,0.5537467700258398
base_v5,pro_group,pro_involved,class_macro_f1,0.05979340484704013,0.07280641497467763,0.05979340484704013,0.040027830560538956,1678,5,482983,1678,0.001614429555606026,0.18458225667527994
base_v5,pro_group,pro_involved,non_local_f1,0.17401668653158522,0.1697674418604651,0.17401668653158522,0.11354783588367427,1678,5,482983,1678,0.0,0.5093023255813953
base_v5,pro_group,pro_involved,non_local_recall,0.1749550629119233,0.1697674418604651,0.1749550629119233,0.11428968010412599,1678,5,482983,1669,0.0,0.5093023255813953
base_v5,secondary_structure_group,helix,global_mae,0.4699047410732887,0.5432270444331749,0.46990474107328867,0.45931753256583013,7446,48,1886678,7446,0.3527107297284218,0.7993765479870885
base_v5,secondary_structure_group,helix,shell_mae,0.6050227067152866,0.548897336955959,0.6050227067152867,0.5914995462812788,7446,48,1886678,7446,0.3542933388812682,0.8218724982165748
base_v5,secondary_structure_group,helix,mae_shell_0,0.8912294848556644,0.6013346444535691,0.8912294848556644,0.827030671299344,7446,48,1886678,7446,0.3701685647558864,0.9295145852096067
base_v5,secondary_structure_group,helix,mae_shell_1,0.6957630862114107,0.5918209306673536,0.6957630862114107,0.7118741968266622,7446,48,1886678,7446,0.36939248319788354,0.9046150269946295
base_v5,secondary_structure_group,helix,mae_shell_2,0.5514999963394119,0.5031596279910179,0.5514999963394119,0.558586157764614,7446,48,1886678,7446,0.3221602108358682,0.7530075219927851
base_v5,secondary_structure_group,helix,mae_shell_3,0.42691962565768593,0.4878608843435895,0.4269196256576859,0.41237600721041884,7446,48,1886678,7446,0.3046752920163708,0.7436380110692814
base_v5,secondary_structure_group,helix,mae_shell_4,0.45970134051226,0.5603105973242652,0.45970134051226,0.44763069830535446,7446,48,1886678,7446,0.3583220862255851,0.8265211910317829
base_v5,secondary_structure_group,helix,perturbed_auroc,0.7994156262006079,0.7568885468925763,0.7994156262006079,0.8024474616792724,7446,48,1886678,7209,0.7120210004006835,0.7985035249519985
base_v5,secondary_structure_group,helix,perturbed_auprc,0.4803520002626511,0.4104666495575964,0.48035200026265107,0.4647661565022242,7446,48,1886678,7209,0.33727085704381715,0.48756576040126126
base_v5,secondary_structure_group,helix,radius_mae,26.398324723881547,24.36073767545939,26.398324723881547,29.947852029008185,7446,48,1886678,7446,18.333615543599326,31.26054774940142
base_v5,secondary_structure_group,helix,class_correct,0.4019607843137255,0.38580283815878175,0.4019607843137255,0.3808015781783395,7446,48,1886678,7446,0.26660980162582165,0.5082015615186584
base_v5,secondary_structure_group,helix,class_macro_f1,0.13398692810457513,0.12860094605292727,0.13398692810457513,0.12693385939277985,7446,48,1886678,7446,0.0888699338752739,0.16940052050621945
base_v5,secondary_structure_group,helix,non_local_f1,0.3853075476766049,0.2723139426850903,0.3853075476766049,0.35761327098114504,7446,48,1886678,7446,0.15740266021355412,0.3948700042961488
base_v5,secondary_structure_group,helix,non_local_recall,0.3986383215228567,0.3146167337380295,0.3986383215228567,0.3717560458743815,7446,48,1886678,7197,0.18604651162790697,0.4505586918461172
base_v5,secondary_structure_group,loop,global_mae,0.43852210632734245,0.41962202039603885,0.43852210632734245,0.4513485988998563,29968,53,8409383,29968,0.24949646022448826,0.7155703967275235
base_v5,secondary_structure_group,loop,shell_mae,0.36259967630493806,0.5105489642949287,0.3625996763049382,0.3492987776992576,29968,53,8409383,29968,0.3276167348647379,0.8047036586013201
base_v5,secondary_structure_group,loop,mae_shell_0,0.44491598703101054,0.7449326506342775,0.4449159870310105,0.3709292692303299,29968,53,8409383,29968,0.4924146851564092,1.0576645528292838
base_v5,secondary_structure_group,loop,mae_shell_1,0.3151774666496165,0.5825078758554898,0.3151774666496165,0.2967070194399565,29968,53,8409383,29968,0.34528772567249794,0.9429249848742685
base_v5,secondary_structure_group,loop,mae_shell_2,0.2634553507095865,0.4270292711903683,0.2634553507095865,0.2677410222449394,29968,53,8409383,29968,0.25967263121334694,0.7100048376833045
base_v5,secondary_structure_group,loop,mae_shell_3,0.3021476789695915,0.3873476733281785,0.30214767896959155,0.3016494359938865,29968,53,8409383,29968,0.23407537473994763,0.6424787404238291
base_v5,secondary_structure_group,loop,mae_shell_4,0.4873018981648856,0.4109273504663296,0.4873018981648856,0.5094671415871759,29968,53,8409383,29968,0.23570540707137827,0.7150891699380304
base_v5,secondary_structure_group,loop,perturbed_auroc,0.8220400947422007,0.8518939058447662,0.8220400947422007,0.8170911416197567,29968,53,8409383,29048,0.8260298400909449,0.8765910421278524
base_v5,secondary_structure_group,loop,perturbed_auprc,0.4049930046671876,0.3952571906711036,0.4049930046671875,0.4094979176606208,29968,53,8409383,29048,0.3360747465259002,0.45867470523579656
base_v5,secondary_structure_group,loop,radius_mae,26.298209229160996,27.080962507274187,26.298209229160996,27.089348769059512,29968,53,8409383,29968,22.59158776223676,31.71437051404844
base_v5,secondary_structure_group,loop,class_correct,0.46476241324079015,0.2856888499012615,0.4647624132407901,0.5010116977505811,29968,53,8409383,29968,0.1896445917973671,0.3934124906607861
base_v5,secondary_structure_group,loop,class_macro_f1,0.1549208044135967,0.09522961663375384,0.1549208044135967,0.16700389925019368,29968,53,8409383,29968,0.06321486393245569,0.13113749688692872
base_v5,secondary_structure_group,loop,non_local_f1,0.45301655098772026,0.18800756463420462,0.45301655098772026,0.4903136800544831,29968,53,8409383,29968,0.0983734318033898,0.2876003048158649
base_v5,secondary_structure_group,loop,non_local_recall,0.4675253116605827,0.22102192848391947,0.4675253116605827,0.5010560970241436,29968,53,8409383,29038,0.11795833170910835,0.3365085514285929
base_v5,secondary_structure_group,sheet,global_mae,0.42307256157574086,0.6020255330498245,0.42307256157574086,0.4066263170900378,8528,30,2363320,8528,0.20891416749329703,1.2217629394882703
base_v5,secondary_structure_group,sheet,shell_mae,0.32164180864612546,0.5246471465762496,0.3216418086461255,0.3027384528781565,8528,30,2363320,8528,0.1925794860385805,1.085512370495926
base_v5,secondary_structure_group,sheet,mae_shell_0,0.24505956828657696,0.49103976356361834,0.24505956828657696,0.2295220019136266,8528,30,2363320,8528,0.17264506148735276,1.0280669156171165
base_v5,secondary_structure_group,sheet,mae_shell_1,0.27606299456311045,0.5114430867134249,0.2760629945631104,0.2531227179148223,8528,30,2363320,8528,0.17566346896578786,1.1248082488162876
base_v5,secondary_structure_group,sheet,mae_shell_2,0.2990938594372756,0.47421745462958886,0.2990938594372758,0.28180073057141247,8528,30,2363320,8528,0.1746955752555167,0.967988558655206
base_v5,secondary_structure_group,sheet,mae_shell_3,0.3162698737261,0.5076356766770842,0.3162698737261,0.2952059084812066,8528,30,2363320,8528,0.1903236870782798,1.02335552004842
base_v5,secondary_structure_group,sheet,mae_shell_4,0.47172274721756435,0.6388997512975313,0.47172274721756435,0.4540409055097148,8528,30,2363320,8528,0.229954265071187,1.275992486548823
base_v5,secondary_structure_group,sheet,perturbed_auroc,0.824345768763545,0.8521536921770795,0.8243457687635452,0.8276997174849574,8528,30,2363320,8372,0.8194956023920424,0.8838195262362066
base_v5,secondary_structure_group,sheet,perturbed_auprc,0.38350103876566,0.368040837229792,0.38350103876565994,0.38568291452513964,8528,30,2363320,8372,0.2908056124519187,0.4505741724788129
base_v5,secondary_structure_group,sheet,radius_mae,31.318308282972055,22.336955010779963,31.318308282972055,32.67439028758835,8528,30,2363320,8528,17.87969442230349,26.941113186447033
base_v5,secondary_structure_group,sheet,class_correct,0.2552767354596623,0.26705296883878066,0.2552767354596623,0.2464022135519037,8528,30,2363320,8528,0.13957789179104482,0.4078078157820296
base_v5,secondary_structure_group,sheet,class_macro_f1,0.08509224515322075,0.08901765627959354,0.08509224515322075,0.08213407118396789,8528,30,2363320,8528,0.04652596393034827,0.13593593859400988
base_v5,secondary_structure_group,sheet,non_local_f1,0.24577861163227016,0.17887678174649496,0.24577861163227016,0.2384690800747941,8528,30,2363320,8528,0.06328751569898532,0.31556069696997063
base_v5,secondary_structure_group,sheet,non_local_recall,0.2492567487216078,0.19211386893662238,0.2492567487216078,0.24139145452234798,8528,30,2363320,8409,0.07210031347962383,0.3335960434086575
base_v5,secondary_structure_group,unknown,global_mae,0.3980974187535427,0.41182365636227186,0.39809741875354265,0.40667187987693465,39,4,10600,39,,
base_v5,secondary_structure_group,unknown,shell_mae,0.5828790709168756,0.7178639153688695,0.5828790709168757,0.5936778561335053,39,4,10600,39,,
base_v5,secondary_structure_group,unknown,mae_shell_0,0.6947274756991966,0.5788790996372699,0.6947274756991966,0.7266183003123328,39,4,10600,39,,
base_v5,secondary_structure_group,unknown,mae_shell_1,0.881536580030577,1.2385860504778843,0.881536580030577,0.8956740617413448,39,4,10600,39,,
base_v5,secondary_structure_group,unknown,mae_shell_2,0.5499703547381968,0.8326196662936042,0.5499703547381968,0.5541385397023704,39,4,10600,39,,
base_v5,secondary_structure_group,unknown,mae_shell_3,0.4304480144478737,0.6270412718042303,0.4304480144478737,0.4197825058147002,39,4,10600,39,,
