factor,group,metric,reference,candidate,n_common_clusters,mean_diff,median_diff,bootstrap_ci_low,bootstrap_ci_high,wilcoxon_p,n_clusters_improved,n_clusters_worsened,fraction_clusters_improved,weighted_mean_diff_by_n_samples,weighted_mean_diff_by_n_residues
pro_group,pro_involved,mae_shell_3,shell_mean,base_v5,5,-0.07181888787316967,-0.02034602234894406,-0.21197774552880952,0.026024985388541456,0.4375,4,1,0.8,0.03456949422174939,0.03931531009120634
pro_group,pro_involved,mae_shell_4,shell_mean,base_v5,5,-0.08447712369707686,-0.029489655134552928,-0.26889261587579405,0.05006485238299267,0.625,3,2,0.6,0.05877965886572422,0.06508591421631713
pro_group,pro_involved,perturbed_auroc,shell_mean,base_v5,5,0.23504822007886847,0.24096385542168686,0.17079156372982618,0.3066554622928006,0.0625,5,0,1.0,0.23478573143679393,0.24405885569722485
pro_group,pro_involved,perturbed_auprc,shell_mean,base_v5,5,0.306618727163207,0.2606301999159142,0.15927485212607087,0.5076968560761198,0.0625,5,0,1.0,0.19145364336217727,0.204014025780053
pro_group,pro_involved,radius_mae,shell_mean,base_v5,5,-4.746986798907435,0.0,-13.075514639810075,0.0,0.5,2,0,0.4,-4.271967325364023,-2.786326366462598
pro_group,pro_involved,class_correct,shell_mean,base_v5,5,0.1697674418604651,0.0,0.0,0.5093023255813953,,1,0,0.2,0.17401668653158522,0.11354783588367427
pro_group,pro_involved,class_macro_f1,shell_mean,base_v5,5,0.056589147286821705,0.0,0.0,0.1697674418604651,,1,0,0.2,0.05800556217719507,0.037849278627891426
pro_group,pro_involved,non_local_f1,shell_mean,base_v5,5,0.1697674418604651,0.0,0.0,0.5093023255813953,,1,0,0.2,0.17401668653158522,0.11354783588367427
pro_group,pro_involved,non_local_recall,shell_mean,base_v5,5,0.1697674418604651,0.0,0.0,0.5093023255813953,,1,0,0.2,0.1749550629119233,0.11428968010412599
secondary_structure_group,helix,global_mae,shell_mean,base_v5,48,-0.09259975738981681,-0.09160599884516782,-0.14186931781156745,-0.04249417387924504,0.0010519871945220416,33,15,0.6875,0.039577442273632454,0.014391081072920902
secondary_structure_group,helix,shell_mae,shell_mean,base_v5,48,-0.09211498440937303,-0.06880012871642024,-0.1490593288678058,-0.03380310115105875,0.0048198435071000745,33,15,0.6875,0.06526578087095324,0.03658294805451923
secondary_structure_group,helix,mae_shell_0,shell_mean,base_v5,48,-0.16330256443181138,-0.16847751970942085,-0.2616573767627757,-0.06034919086931766,0.004198267840372694,30,18,0.625,0.09865079725664667,0.051838512516630124
secondary_structure_group,helix,mae_shell_1,shell_mean,base_v5,48,-0.07411918748917092,-0.0783836400067364,-0.13661917144408364,-0.009712660132503171,0.029155132802173966,31,17,0.6458333333333334,0.09428347972788191,0.062477351621453764
secondary_structure_group,helix,mae_shell_2,shell_mean,base_v5,48,-0.0719598051262455,-0.08045091449094513,-0.12098103594452428,-0.022389238899484264,0.00793742055222424,31,17,0.6458333333333334,0.055366982603500654,0.03507987988332237
secondary_structure_group,helix,mae_shell_3,shell_mean,base_v5,48,-0.0514250749869041,-0.06206955537401809,-0.09715823143474744,-0.004768921519534705,0.03244602809090935,29,19,0.6041666666666666,0.040819217458614845,0.022196475925738996
secondary_structure_group,helix,mae_shell_4,shell_mean,base_v5,48,-0.09976829001273317,-0.10308186886539461,-0.1503875179130452,-0.04909835514587663,0.00047696541899711065,34,14,0.7083333333333334,0.037208427308122044,0.011322520325450907
secondary_structure_group,helix,perturbed_auroc,shell_mean,base_v5,44,0.217445170595372,0.21433691450630862,0.15858955378483336,0.2746289694161014,6.516074790852144e-09,40,4,0.9090909090909091,0.28677098081493074,0.2965144377782538
secondary_structure_group,helix,perturbed_auprc,shell_mean,base_v5,44,0.1800081345410243,0.17961787344245417,0.12869247528189812,0.23323250347548496,1.2940972737851553e-09,41,3,0.9318181818181818,0.26181078998087876,0.26328637548939154
secondary_structure_group,helix,radius_mae,shell_mean,base_v5,48,-14.756834791144366,0.0,-24.105905456357355,-7.077511539227142,1.52587890625e-05,17,0,0.3541666666666667,-11.81151290347171,-11.718195675817986
secondary_structure_group,helix,class_correct,shell_mean,base_v5,48,0.20618784380625277,0.0,0.06007703416489541,0.34729892241275173,0.009371075933731444,16,5,0.3333333333333333,0.3708031157668547,0.34525206185272966
secondary_structure_group,helix,class_macro_f1,shell_mean,base_v5,48,0.06872928126875093,0.0,0.020025678054965128,0.11576630747091725,0.009371075933731444,16,5,0.3333333333333333,0.12360103858895158,0.11508402061757657
secondary_structure_group,helix,non_local_f1,shell_mean,base_v5,48,0.2723139426850903,0.0,0.15740266021355412,0.3948700042961488,0.00033127762032095134,16,0,0.3333333333333333,0.3853075476766049,0.35761327098114504
secondary_structure_group,helix,non_local_recall,shell_mean,base_v5,43,0.3146167337380295,0.0,0.18604651162790697,0.4505586918461172,0.0002591295066070443,16,0,0.37209302325581395,0.3986383215228567,0.3717560458743815
secondary_structure_group,loop,global_mae,shell_mean,base_v5,53,-0.15616715370908898,-0.1889074775573728,-0.19588438268374872,-0.11412915759085535,1.9821993943064397e-07,45,8,0.8490566037735849,-0.013911254062222397,-0.002299095978082654
secondary_structure_group,loop,shell_mae,shell_mean,base_v5,53,-0.14502068891703604,-0.1680793363961331,-0.18764445891989226,-0.10033100214487208,9.583411000446516e-07,44,9,0.8301886792452831,-0.06417017258538882,-0.06358222349674014
secondary_structure_group,loop,mae_shell_0,shell_mean,base_v5,53,-0.205750122947646,-0.228431330786811,-0.2922694841317755,-0.11838668682301612,7.17325139264613e-05,38,15,0.7169811320754716,-0.18932720921345417,-0.20896177649758602
secondary_structure_group,loop,mae_shell_1,shell_mean,base_v5,53,-0.13039151829508613,-0.12646876461803913,-0.17764549128361176,-0.08235523069922104,1.1057016127208045e-05,41,12,0.7735849056603774,-0.08133678303913386,-0.09160030638557806
secondary_structure_group,loop,mae_shell_2,shell_mean,base_v5,53,-0.11062859602464713,-0.12320778232354385,-0.15404536283944353,-0.06565119665819957,4.744985570333505e-05,38,15,0.7169811320754716,-0.03385668511902881,-0.025722159440800866
secondary_structure_group,loop,mae_shell_3,shell_mean,base_v5,53,-0.10906229293379052,-0.13205521529720674,-0.14426254951931838,-0.07178847522666225,5.2448565281694034e-06,40,13,0.7547169811320755,-0.009528734516287066,0.00039883732489198027
secondary_structure_group,loop,mae_shell_4,shell_mean,base_v5,53,-0.1692709143840103,-0.2023083058207534,-0.2102377038594337,-0.12578759630963157,1.3507654113181237e-07,46,7,0.8679245283018868,-0.0068014510390400915,0.007974287515372335
secondary_structure_group,loop,perturbed_auroc,shell_mean,base_v5,48,0.30444725086393304,0.3155395354546126,0.2739382515112662,0.3358638283353363,7.105427357601002e-15,48,0,1.0,0.25920710639731415,0.25139602516657905
secondary_structure_group,loop,perturbed_auprc,shell_mean,base_v5,48,0.27853504390713085,0.2588859984152494,0.22164501806080114,0.3419789357381912,2.3447910280083306e-13,47,1,0.9791666666666666,0.20322348723346598,0.20596934570945122
secondary_structure_group,loop,radius_mae,shell_mean,base_v5,53,-6.105428690926,0.0,-11.458007999770993,-1.341700581266239,0.004284858703613281,18,3,0.33962264150943394,-16.938346791437645,-18.429388487874782
secondary_structure_group,loop,class_correct,shell_mean,base_v5,53,0.10491856093038325,0.0,-0.011324825217281832,0.22264693296003102,0.09591531685318148,15,7,0.2830188679245283,0.4351641751201281,0.48095464649990627
secondary_structure_group,loop,class_macro_f1,shell_mean,base_v5,53,0.03497285364346108,0.0,-0.0037749417390939436,0.07421564432001035,0.09591531685318148,15,7,0.2830188679245283,0.14505472504004271,0.16031821549996877
secondary_structure_group,loop,non_local_f1,shell_mean,base_v5,53,0.18800756463420462,0.0,0.0983734318033898,0.2876003048158649,0.00041870024239133854,16,0,0.3018867924528302,0.45301655098772026,0.4903136800544831
secondary_structure_group,loop,non_local_recall,shell_mean,base_v5,49,0.22102192848391947,0.0,0.11795833170910835,0.3365085514285929,0.0003616167931398993,16,0,0.32653061224489793,0.4675253116605827,0.5010560970241436
secondary_structure_group,sheet,global_mae,shell_mean,base_v5,30,-0.18179821558912038,-0.20929467508644892,-0.22733426779728202,-0.13352457774565749,4.7124922275543213e-07,26,4,0.8666666666666667,-0.006958819514772417,-0.010539198182392089
secondary_structure_group,sheet,shell_mae,shell_mean,base_v5,30,-0.2211772893775521,-0.23203954377391778,-0.268496078338917,-0.17019992045292903,2.60770320892334e-08,28,2,0.9333333333333333,-0.07678750813849956,-0.07658038387352743
secondary_structure_group,sheet,mae_shell_0,shell_mean,base_v5,30,-0.4059180271924634,-0.5028697823484739,-0.4863265012427844,-0.3151745702552507,1.30385160446167e-07,26,4,0.8666666666666667,-0.2585988579225611,-0.24568516169192112
secondary_structure_group,sheet,mae_shell_1,shell_mean,base_v5,30,-0.20800168236430638,-0.2002488187028682,-0.2639839248646161,-0.14898764318080113,8.326023817062378e-07,26,4,0.8666666666666667,-0.08659410237249619,-0.08529721360420969
secondary_structure_group,sheet,mae_shell_2,shell_mean,base_v5,30,-0.17426454213257495,-0.18933460351889353,-0.2178605976725949,-0.12883815858708528,1.6391277313232422e-07,27,3,0.9,-0.03396754662295349,-0.03625574075221976
secondary_structure_group,sheet,mae_shell_3,shell_mean,base_v5,30,-0.13486360023946817,-0.1482597352165893,-0.17431375912398409,-0.09336276799237167,2.7623027563095093e-06,25,5,0.8333333333333334,-0.011146257580480464,-0.017389265193261685
secondary_structure_group,sheet,mae_shell_4,shell_mean,base_v5,30,-0.18283859495894758,-0.22498749164862725,-0.23219018757458768,-0.13128123293244273,1.1920928955078125e-06,26,4,0.8666666666666667,0.006369223805993635,0.0017254618739753309
secondary_structure_group,sheet,perturbed_auroc,shell_mean,base_v5,28,0.26763997525300637,0.25433978112811195,0.2081568796375656,0.3207245018327357,1.4156103134155273e-07,26,2,0.9285714285714286,0.27722554806221983,0.29020627074376804
secondary_structure_group,sheet,perturbed_auprc,shell_mean,base_v5,28,0.26624844508382306,0.2229060258793291,0.1976041547261831,0.33875967937622564,1.4901161193847656e-08,27,1,0.9642857142857143,0.21181306485282755,0.21332856733899486
secondary_structure_group,sheet,radius_mae,shell_mean,base_v5,30,-7.958786353555784,0.0,-16.529227181876696,-1.5128624778262554,0.013427734375,12,2,0.4,-8.788349886772554,-8.767288056456492
secondary_structure_group,sheet,class_correct,shell_mean,base_v5,30,0.10349804546148814,0.0,-0.044648401073756006,0.2606857086308957,0.27099609375,7,5,0.23333333333333334,0.24132270168855535,0.23429445770410634
secondary_structure_group,sheet,class_macro_f1,shell_mean,base_v5,30,0.03449934848716271,0.0,-0.014882800357918667,0.08689523621029854,0.27099609375,7,5,0.23333333333333334,0.08044090056285177,0.07809815256803544
secondary_structure_group,sheet,non_local_f1,shell_mean,base_v5,30,0.17887678174649496,0.0,0.06328751569898532,0.31556069696997063,0.00390625,9,0,0.3,0.24577861163227016,0.2384690800747941
secondary_structure_group,sheet,non_local_recall,shell_mean,base_v5,29,0.19211386893662238,0.0,0.07210031347962383,0.3335960434086575,0.00390625,9,0,0.3103448275862069,0.2492567487216078,0.24139145452234798
secondary_structure_group,unknown,global_mae,shell_mean,base_v5,4,-0.07135479152201517,-0.09067639457823942,,,,3,1,0.75,-0.03131767112578983,-0.01706996396889208
secondary_structure_group,unknown,shell_mae,shell_mean,base_v5,4,-0.13186459328689032,-0.11851675581802337,,,,2,2,0.5,-0.02269005419350153,-0.0058521792070212785
secondary_structure_group,unknown,mae_shell_0,shell_mean,base_v5,4,-0.32802982083625265,-0.09635679741700487,,,,2,2,0.5,-0.023623718665196324,0.0022069964111101465
secondary_structure_group,unknown,mae_shell_1,shell_mean,base_v5,4,-0.21491868305265446,-0.1413251849694385,,,,3,1,0.75,-0.07348907322304063,-0.05818552269539509
secondary_structure_group,unknown,mae_shell_2,shell_mean,base_v5,4,-0.00980394609635668,-0.03550413776835701,,,,2,2,0.5,0.032429247385796375,0.04703737143276867
secondary_structure_group,unknown,mae_shell_3,shell_mean,base_v5,4,-0.0250773211826167,-0.04083767112111322,,,,3,1,0.75,-0.00773633897488059,0.003731832348793188
secondary_structure_group,unknown,mae_shell_4,shell_mean,base_v5,4,-0.08149319526657163,-0.08095831638120671,,,,3,1,0.75,-0.041030387490186906,-0.02405157353238379
secondary_structure_group,unknown,perturbed_auroc,shell_mean,base_v5,4,0.5121051536706793,0.4924227876255468,,,,4,0,1.0,0.4094704917690184,0.39066055710173025
secondary_structure_group,unknown,perturbed_auprc,shell_mean,base_v5,4,0.32270878079604287,0.2820916743852623,,,,4,0,1.0,0.2183432684597006,0.20967378912476264
secondary_structure_group,unknown,radius_mae,shell_mean,base_v5,4,-5.667951698303223,-1.6046297454833969,,,,2,0,0.5,-3.5543366456643115,-3.775983313621663
secondary_structure_group,unknown,class_correct,shell_mean,base_v5,4,0.26,0.02,,,,2,0,0.5,0.10256410256410256,0.10451320754716982
secondary_structure_group,unknown,class_macro_f1,shell_mean,base_v5,4,0.08666666666666666,0.006666666666666666,,,,2,0,0.5,0.034188034188034185,0.034837735849056604
secondary_structure_group,unknown,non_local_f1,shell_mean,base_v5,4,0.26,0.02,,,,2,0,0.5,0.10256410256410256,0.10451320754716982
secondary_structure_group,unknown,non_local_recall,shell_mean,base_v5,4,0.26,0.02,,,,2,0,0.5,0.10256410256410256,0.10451320754716982
length_group,short,global_mae,shell_mean,base_v5,54,-0.10784701445838335,-0.13132553035975592,-0.14599817257504913,-0.0698147995998221,1.0207209191846472e-05,39,15,0.7222222222222222,-0.0149733840880465,-0.006500468012958883
length_group,short,shell_mae,shell_mean,base_v5,54,-0.10567800494726148,-0.11275497010488063,-0.15129472714755626,-0.060456182739456285,0.00010870462981927382,41,13,0.7592592592592593,-0.04305588571647545,-0.050100189852332715
length_group,short,mae_shell_0,shell_mean,base_v5,54,-0.18378739954707257,-0.18719740978696106,-0.2760695077275004,-0.09442840495850627,0.00038272927847692083,38,16,0.7037037037037037,-0.13035217558381992,-0.16797197283366136
length_group,short,mae_shell_1,shell_mean,base_v5,54,-0.08272977066524126,-0.08382414404062388,-0.13442576933341574,-0.032375543115801805,0.002474096740177823,37,17,0.6851851851851852,-0.03527989610415941,-0.05445433483209483
length_group,short,mae_shell_2,shell_mean,base_v5,54,-0.07766742814508924,-0.12247653097405697,-0.11900795653029414,-0.0352425741891055,0.0008751920962038262,36,18,0.6666666666666666,-0.029619659741274444,-0.026563872246464566
length_group,short,mae_shell_3,shell_mean,base_v5,54,-0.06430991101730148,-0.09953836188231471,-0.10149074319636242,-0.026303626954943315,0.001422305761865023,36,18,0.6666666666666666,-0.008429278887229313,-0.0019910768646146273
length_group,short,mae_shell_4,shell_mean,base_v5,54,-0.11989551536160274,-0.1515317660361049,-0.15974860079054318,-0.0806610708879269,4.930565409917243e-06,41,13,0.7592592592592593,-0.011598418265894372,0.00048030751517151777
length_group,short,perturbed_auroc,shell_mean,base_v5,52,0.2507866694027235,0.27027764098317913,0.20564408270656995,0.29167601267093135,7.751023818890167e-09,48,4,0.9230769230769231,0.2732120941361352,0.2733890615743358
length_group,short,perturbed_auprc,shell_mean,base_v5,52,0.2768848277755543,0.2534409319044518,0.21624871698201323,0.3415278937208009,3.2292996276988743e-09,50,2,0.9615384615384616,0.20893653476980745,0.21023066755061448
length_group,short,radius_mae,shell_mean,base_v5,54,-8.020018797893336,0.0,-15.43639639779819,-2.1727021778669697,0.000255584716796875,20,2,0.37037037037037035,-10.915536157057359,-12.384848843395735
length_group,short,class_correct,shell_mean,base_v5,54,0.11756210330942876,0.0,0.022155571407931764,0.21651909159105084,0.020866333367096635,15,7,0.2777777777777778,0.31290436419244794,0.3612924200855501
length_group,short,class_macro_f1,shell_mean,base_v5,54,0.03918736776980959,0.0,0.007385190469310587,0.07217303053035028,0.020866333367096635,15,7,0.2777777777777778,0.10430145473081598,0.12043080669518336
length_group,short,non_local_f1,shell_mean,base_v5,54,0.17719311796419351,0.0,0.09331493331195631,0.2688041419814977,0.00041870024239133854,16,0,0.2962962962962963,0.3371760185076266,0.3757445964663977
length_group,short,non_local_recall,shell_mean,base_v5,52,0.2080888070071213,0.0,0.11340858914529688,0.3125508407987492,0.0003616167931398993,16,0,0.3076923076923077,0.3526637411311159,0.38881318928107234
length_group,long,global_mae,shell_mean,base_v5,48,-0.17199847034995966,-0.18969293180900793,-0.21862886112612434,-0.12460837730666875,4.564771671766721e-08,40,8,0.8333333333333334,0.009722687070727192,0.0033182858874777933
length_group,long,shell_mae,shell_mean,base_v5,48,-0.19103723792680438,-0.22607719724468925,-0.24162356688683329,-0.1399061924253551,2.9813804758305196e-08,39,9,0.8125,-0.04857687546465522,-0.05186452398264339
length_group,long,mae_shell_0,shell_mean,base_v5,48,-0.3203116609978945,-0.4407813793846539,-0.4049451368869412,-0.23211306172808427,1.2111402014625128e-07,39,9,0.8125,-0.18659462939804614,-0.1847193363211544
length_group,long,mae_shell_1,shell_mean,base_v5,48,-0.18679790572783528,-0.21886883815627195,-0.24200372774960868,-0.13165704881078374,1.6541982716944403e-07,39,9,0.8125,-0.07701256531921687,-0.0792593333321599
length_group,long,mae_shell_2,shell_mean,base_v5,48,-0.14793107162175143,-0.17717988243278823,-0.19452428721004994,-0.10171969457422966,7.707442080118199e-07,35,13,0.7291666666666666,-0.006610748205497069,-0.01125588152731173
length_group,long,mae_shell_3,shell_mean,base_v5,48,-0.12363435936177365,-0.15060635319906063,-0.16457659709012995,-0.08233251519567208,2.9192130881483536e-06,35,13,0.7291666666666666,0.006738825803662796,0.002441252292459888
length_group,long,mae_shell_4,shell_mean,base_v5,48,-0.1765111919247669,-0.19929483710874113,-0.22457128411568192,-0.12755834322031967,4.9636213361736736e-08,41,7,0.8541666666666666,0.020594739795821056,0.013470678974949146
length_group,long,perturbed_auroc,shell_mean,base_v5,44,0.2691484126511523,0.2705419939466971,0.233438050328011,0.3067724116833124,1.1368683772161603e-13,44,0,1.0,0.25991504457207715,0.2583634505479435
length_group,long,perturbed_auprc,shell_mean,base_v5,44,0.18617392656248108,0.17435912542555304,0.14047841830010863,0.23581590164718116,2.3533175408374518e-11,43,1,0.9772727272727273,0.22073291580292817,0.22078015606483994
length_group,long,radius_mae,shell_mean,base_v5,48,-9.949031236799724,0.0,-16.06229641099296,-4.677330187242745,3.0517578125e-05,16,0,0.3333333333333333,-19.155369180349506,-18.557881937340394
length_group,long,class_correct,shell_mean,base_v5,48,0.16899056807135251,0.0,0.033823877005120996,0.30675755755341755,0.02780957147882754,15,4,0.3125,0.4826643226877625,0.46271453224540793
length_group,long,class_macro_f1,shell_mean,base_v5,48,0.0563301893571175,0.0,0.011274625668373665,0.10225251918447248,0.02780957147882754,15,4,0.3125,0.16088810756258748,0.15423817741513596
length_group,long,non_local_f1,shell_mean,base_v5,48,0.2508989075527002,0.0,0.14075304474853048,0.3678076441797063,0.0005670375762707221,15,0,0.3125,0.4856919621056744,0.4663932602467534
length_group,long,non_local_recall,shell_mean,base_v5,44,0.2898894781257898,0.0,0.16750841481892437,0.42230317529360595,0.00042009973447571506,15,0,0.3409090909090909,0.4899507389162562,0.47191832340776413
resolution_group,low_resolution,global_mae,shell_mean,base_v5,72,-0.09068078437883592,-0.0884609225168303,-0.1271751552030845,-0.05415626448472144,2.2669907531115662e-05,49,23,0.6805555555555556,-0.009613197002964232,-0.014517068989252029
resolution_group,low_resolution,shell_mae,shell_mean,base_v5,72,-0.08980026895455404,-0.07723072561008905,-0.1301985224367388,-0.04985972758258589,0.00015893927226927625,51,21,0.7083333333333334,-0.03504834091093048,-0.04582691118204183
resolution_group,low_resolution,mae_shell_0,shell_mean,base_v5,72,-0.15772123427204277,-0.1655138188421175,-0.24090678376219296,-0.0749079136413558,0.0006585027299124894,50,22,0.6944444444444444,-0.11291985973505406,-0.13599977366850255
resolution_group,low_resolution,mae_shell_1,shell_mean,base_v5,72,-0.07695539056355703,-0.08613901130027232,-0.12238093225779323,-0.030538896882389574,0.0026798669711080056,48,24,0.6666666666666666,-0.03845825474494302,-0.05650004515702183
resolution_group,low_resolution,mae_shell_2,shell_mean,base_v5,72,-0.06653985113316556,-0.08771458750836861,-0.10372515061426904,-0.029541586568724427,0.0013278638978339692,45,27,0.625,-0.016813195823771217,-0.022047965876355262
resolution_group,low_resolution,mae_shell_3,shell_mean,base_v5,72,-0.0483170554091347,-0.049257822464019704,-0.08071006689601853,-0.015298380968515502,0.003991929761243792,47,25,0.6527777777777778,-0.0006040854576942683,-0.004638765167890385
resolution_group,low_resolution,mae_shell_4,shell_mean,base_v5,72,-0.09946781339487017,-0.10495576906005526,-0.13738217572545577,-0.061293394352656606,1.6341659306116404e-05,52,20,0.7222222222222222,-0.0064463087931898285,-0.009948006040439134
resolution_group,low_resolution,perturbed_auroc,shell_mean,base_v5,68,0.25950687316996796,0.2801393388685214,0.21909545328089025,0.29645256542986564,1.5215441946253228e-11,65,3,0.9558823529411765,0.2676238361823198,0.26818298878479785
resolution_group,low_resolution,perturbed_auprc,shell_mean,base_v5,68,0.23786044956023503,0.23444253340363685,0.19422132271694978,0.2824391142836377,8.059521001028537e-12,66,2,0.9705882352941176,0.22483638713257234,0.22706535064285788
resolution_group,low_resolution,radius_mae,shell_mean,base_v5,72,-10.166620669805447,0.0,-16.78741347066575,-4.650600536355965,1.8298625946044922e-05,24,1,0.3333333333333333,-12.867239044316792,-13.59951115577262
resolution_group,low_resolution,class_correct,shell_mean,base_v5,72,0.15428792479315515,0.0,0.06092127396050784,0.2526536254723059,0.002860391712824908,19,5,0.2638888888888889,0.3445800430725054,0.3569822318041764
resolution_group,low_resolution,class_macro_f1,shell_mean,base_v5,72,0.05142930826438505,0.0,0.020307091320169276,0.0842178751574353,0.002860391712824908,19,5,0.2638888888888889,0.11486001435750179,0.11899407726805877
resolution_group,low_resolution,non_local_f1,shell_mean,base_v5,72,0.19806045266503156,0.0,0.1166358375758062,0.2874381110717698,0.00010869971673531023,19,0,0.2638888888888889,0.3637473079684135,0.3677414202043587
resolution_group,low_resolution,non_local_recall,shell_mean,base_v5,68,0.2187250663401457,0.0,0.12956590545868435,0.31553873699753465,9.188124469507763e-05,19,0,0.27941176470588236,0.3772615590797409,0.37771673927301025
resolution_group,high_resolution,global_mae,shell_mean,base_v5,52,-0.20101778729663344,-0.230220921727202,-0.2365146222161998,-0.16363279961878258,3.811449529659895e-09,46,6,0.8846153846153846,-0.0015242330757794806,0.0044945169658216965
resolution_group,high_resolution,shell_mae,shell_mean,base_v5,52,-0.21260002389744098,-0.2568354789530014,-0.25634857465836675,-0.16694904212623543,1.9210186068833346e-08,44,8,0.8461538461538461,-0.050063589913051806,-0.05338115870539085
resolution_group,high_resolution,mae_shell_0,shell_mean,base_v5,52,-0.33602496483230515,-0.42250990867614746,-0.4114354582722699,-0.257195709893208,6.00623510794403e-08,42,10,0.8076923076923077,-0.1738629905031994,-0.19500533209814003
resolution_group,high_resolution,mae_shell_1,shell_mean,base_v5,52,-0.19734643273318836,-0.25432648817225106,-0.24662203592272286,-0.145664998003839,1.277730414095138e-07,42,10,0.8076923076923077,-0.06056232299629475,-0.07235101181776994
resolution_group,high_resolution,mae_shell_2,shell_mean,base_v5,52,-0.1651506182468815,-0.20619934072777737,-0.20590713419363907,-0.12252611673844711,9.954842091192605e-08,42,10,0.8076923076923077,-0.020484766974782624,-0.017036991358429794
resolution_group,high_resolution,mae_shell_3,shell_mean,base_v5,52,-0.15394419250961114,-0.1792032530277996,-0.18667486231682673,-0.11996765206975742,1.9210186068833346e-08,42,10,0.8076923076923077,-0.002139069427722089,0.0025309042478948002
resolution_group,high_resolution,mae_shell_4,shell_mean,base_v5,52,-0.21053391116521858,-0.2533344428635954,-0.24577460039585203,-0.17277235013704084,2.3131084588615123e-09,46,6,0.8846153846153846,0.0067312003367400244,0.01495663749949096
resolution_group,high_resolution,perturbed_auroc,shell_mean,base_v5,48,0.27900839255639637,0.2711080553205449,0.24514326937623948,0.31288354965869486,1.4210854715202004e-14,47,1,0.9791666666666666,0.26696735926746584,0.26421914404269414
resolution_group,high_resolution,perturbed_auprc,shell_mean,base_v5,48,0.2641840577525629,0.2173161467498867,0.20046351541792576,0.3339401980704939,7.815970093361102e-13,47,1,0.9791666666666666,0.20979715381979858,0.21077143778956126
resolution_group,high_resolution,radius_mae,shell_mean,base_v5,52,-2.677777493059957,0.0,-5.955294433999769,0.5549997218306605,0.0055694580078125,15,2,0.28846153846153844,-15.331875099101376,-16.51026200841941
resolution_group,high_resolution,class_correct,shell_mean,base_v5,52,0.04801167378611359,0.0,-0.05665490101686422,0.15087966633659505,0.28582131637768526,12,8,0.23076923076923078,0.40760038688340455,0.4398920559855845
resolution_group,high_resolution,class_macro_f1,shell_mean,base_v5,52,0.01600389126203787,0.0,-0.018884967005621398,0.050293222112198346,0.285863546366556,12,8,0.23076923076923078,0.13586679562780155,0.14663068532852813
resolution_group,high_resolution,non_local_f1,shell_mean,base_v5,52,0.14914515993441732,0.0,0.07394793134745764,0.23360137226560332,0.0009702397523702138,14,0,0.2692307692307692,0.42051730055224484,0.44785344647315467
resolution_group,high_resolution,non_local_recall,shell_mean,base_v5,48,0.19412541255002777,0.0,0.10003948165151783,0.30094319758687893,0.0008856140541564657,14,0,0.2916666666666667,0.43126839882247536,0.4571089530429854
domain_group,single_domain,global_mae,shell_mean,base_v5,51,-0.14197386083113328,-0.15422707444686198,-0.17968439387906546,-0.10361258706520224,2.4072156769997937e-07,42,9,0.8235294117647058,0.003331112149608467,0.008724440598074475
domain_group,single_domain,shell_mae,shell_mean,base_v5,51,-0.13822733834968387,-0.1365614420845445,-0.1856132012472054,-0.09154981677401929,5.712560330291124e-06,42,9,0.8235294117647058,-0.04032922766453646,-0.044932731056960655
domain_group,single_domain,mae_shell_0,shell_mean,base_v5,51,-0.20599764901044942,-0.228431330786811,-0.294588667615554,-0.1141953135906845,0.00011252319995869441,38,13,0.7450980392156863,-0.15222093861203584,-0.17586774550123965
domain_group,single_domain,mae_shell_1,shell_mean,base_v5,51,-0.12257154926738441,-0.12208414503506254,-0.17312518286630102,-0.07221771099572098,5.345935637952492e-05,38,13,0.7450980392156863,-0.04958961078214137,-0.063181971236402
domain_group,single_domain,mae_shell_2,shell_mean,base_v5,51,-0.10724792707955402,-0.1362927757641848,-0.15023661877344235,-0.06454873268641595,5.136278672605571e-05,38,13,0.7450980392156863,-0.013882642864325924,-0.011090686103406406
domain_group,single_domain,mae_shell_3,shell_mean,base_v5,51,-0.10015443009209041,-0.11179511062800884,-0.13493262966259945,-0.06621499677958445,5.971822280590189e-06,38,13,0.7450980392156863,0.00324763518398042,0.0069314845593883186
domain_group,single_domain,mae_shell_4,shell_mean,base_v5,51,-0.15516513629894108,-0.16309430498161662,-0.19327239144024588,-0.11623554075769231,1.0680050585595924e-07,44,7,0.8627450980392157,0.010799418751840513,0.01854526299685658
domain_group,single_domain,perturbed_auroc,shell_mean,base_v5,48,0.27740768033217006,0.2782220903235114,0.230660814599982,0.32015851747039026,9.232081765730982e-11,46,2,0.9583333333333334,0.2675020172547138,0.26732285590937355
domain_group,single_domain,perturbed_auprc,shell_mean,base_v5,48,0.25167634699748503,0.2544872853884207,0.20115977903009977,0.3035539346043594,3.537081738613779e-11,46,2,0.9583333333333334,0.21197634771170523,0.21377414710991566
domain_group,single_domain,radius_mae,shell_mean,base_v5,51,-2.05199329572381,0.0,-4.44612716774455,0.7967532076356151,0.0055694580078125,15,2,0.29411764705882354,-15.061284519371116,-16.410317416295563
domain_group,single_domain,class_correct,shell_mean,base_v5,51,0.02958118941466542,0.0,-0.07911085992197969,0.13998512862034074,0.5078766779147323,12,9,0.23529411764705882,0.4058562762482501,0.44360547904607
