model_name,response_threshold,radius_threshold,displacement_threshold,derived_radius_mae,derived_class_macro_f1,cluster_avg_radius_mae,cluster_avg_class_macro_f1
base_v5,0.4,8.0,2.0,23.502250970907156,0.2255751592598669,24.811438843406037,0.17943134628986052
base_v5,0.4,10.0,2.0,23.502250970907156,0.225847598067187,24.811438843406037,0.1792459115539564
base_v5,0.4,12.0,2.0,23.502250970907156,0.22581773613909248,24.811438843406037,0.1792371082301026
base_v5,0.5,6.0,2.0,27.25346881585067,0.22539362217644113,26.692125213830867,0.17588223402502737
base_v5,0.5,8.0,2.0,27.25346881585067,0.22542328124841102,26.692125213830867,0.17588223402502737
base_v5,0.5,10.0,2.0,27.25346881585067,0.2258237019014052,26.692125213830867,0.175878908186953
base_v5,0.5,12.0,2.0,27.25346881585067,0.22579382987779176,26.692125213830867,0.17587010486309926
base_v5,0.6,6.0,2.0,28.493794599717756,0.22535788928224884,29.30942271114096,0.17587551755170194
base_v5,0.6,8.0,2.0,28.493794599717756,0.22538754102139938,29.30942271114096,0.17587551755170194
base_v5,0.6,10.0,2.0,28.493794599717756,0.22578785377088006,29.30942271114096,0.17587217635103003
base_v5,0.6,12.0,2.0,28.493794599717756,0.22575796660091788,29.30942271114096,0.17586333646819402
base_v5,0.7,6.0,2.0,30.093037797800054,0.22353017454428703,30.54452646725399,0.17550760336407084
base_v5,0.7,8.0,2.0,30.093037797800054,0.2235594648793647,30.54452646725399,0.17550760336407084
base_v5,0.7,10.0,2.0,30.093037797800054,0.22395444187880376,30.54452646725399,0.17550333347425534
base_v5,0.7,12.0,2.0,30.093037797800054,0.22556032236259163,30.54452646725399,0.17552914782207024
zero_response,0.1,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.1,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.1,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.1,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.2,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.2,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.2,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.2,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.3,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.3,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.3,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.3,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.4,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.4,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.4,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.4,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.5,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.5,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.5,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.5,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.6,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.6,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.6,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.6,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.7,6.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.7,8.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.7,10.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.7,12.0,0.5,41.83867941780868,0.0014034173936947494,35.65189474521123,0.012519238183227538
zero_response,0.1,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.1,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.1,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.1,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.2,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.2,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.2,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.2,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.3,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.3,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.3,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.3,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.4,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.4,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.4,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.4,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.5,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.5,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.5,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.5,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.6,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.6,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.6,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.6,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.7,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.7,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.7,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.7,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
zero_response,0.1,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.1,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.1,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.1,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.2,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.2,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.2,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.2,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.3,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.3,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.3,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.3,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.4,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.4,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.4,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.4,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.5,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.5,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.5,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
